index,Country,Status,Life expectancy ,Label
1468,Lebanon,Developing,73.9,normal
1469,Lebanon,Developing,73.7,normal
1470,Lebanon,Developing,73.5,normal
1471,Lebanon,Developing,73.2,normal
1472,Lebanon,Developing,73.0,normal
1473,Lebanon,Developing,72.7,normal
1474,Lesotho,Developing,53.7,short
1475,Lesotho,Developing,52.1,short
1476,Lesotho,Developing,52.1,short
1477,Lesotho,Developing,52.2,short
1478,Lesotho,Developing,52.3,short
1479,Lesotho,Developing,51.1,short
1480,Lesotho,Developing,49.4,short
1481,Lesotho,Developing,47.8,short
1482,Lesotho,Developing,46.2,short
1483,Lesotho,Developing,45.3,short
1484,Lesotho,Developing,44.5,short
1485,Lesotho,Developing,44.8,short
1486,Lesotho,Developing,45.5,short
1487,Lesotho,Developing,46.4,short
1488,Lesotho,Developing,47.8,short
1489,Lesotho,Developing,49.3,short
1490,Liberia,Developing,61.4,normal
1491,Liberia,Developing,58.1,short
1492,Liberia,Developing,61.1,normal
1493,Liberia,Developing,67.0,normal
1494,Liberia,Developing,62.0,normal
1495,Liberia,Developing,59.7,normal
1496,Liberia,Developing,59.2,normal
1497,Liberia,Developing,58.6,normal
1498,Liberia,Developing,57.9,short
1499,Liberia,Developing,56.7,short
1500,Liberia,Developing,55.3,short
1501,Liberia,Developing,54.0,short
1502,Liberia,Developing,50.0,short
1503,Liberia,Developing,56.0,short
1504,Liberia,Developing,51.5,short
1505,Liberia,Developing,51.9,short
1506,Libya,Developing,72.7,normal
1507,Libya,Developing,72.4,normal
1508,Libya,Developing,72.9,normal
1509,Libya,Developing,72.9,normal
1510,Libya,Developing,71.3,normal
1511,Libya,Developing,72.8,normal
1512,Libya,Developing,72.7,normal
1513,Libya,Developing,72.6,normal
1514,Libya,Developing,72.5,normal
1515,Libya,Developing,72.2,normal
1516,Libya,Developing,71.9,normal
1517,Libya,Developing,71.5,normal
1518,Libya,Developing,71.3,normal
1519,Libya,Developing,71.1,normal
1520,Libya,Developing,71.0,normal
1521,Libya,Developing,78.0,long
1522,Lithuania,Developed,73.6,short
1523,Lithuania,Developed,73.4,short
1524,Lithuania,Developed,73.0,short
1525,Lithuania,Developed,73.0,short
1526,Lithuania,Developed,72.8,short
1527,Lithuania,Developed,72.4,short
1528,Lithuania,Developed,72.2,short
1529,Lithuania,Developed,71.1,short
1530,Lithuania,Developed,72.0,short
1531,Lithuania,Developed,76.0,normal
1532,Lithuania,Developed,78.0,normal
1533,Lithuania,Developed,71.6,short
1534,Lithuania,Developed,71.6,short
1535,Lithuania,Developed,71.4,short
1536,Lithuania,Developed,71.2,short
1537,Lithuania,Developed,71.6,short
1538,Luxembourg,Developed,82.0,normal
1539,Luxembourg,Developed,81.7,normal
1540,Luxembourg,Developed,81.4,normal
1541,Luxembourg,Developed,81.1,normal
1542,Luxembourg,Developed,88.0,long
1543,Luxembourg,Developed,86.0,long
1544,Luxembourg,Developed,83.0,long
1545,Luxembourg,Developed,80.0,normal
1546,Luxembourg,Developed,79.7,normal
1547,Luxembourg,Developed,79.4,normal
1548,Luxembourg,Developed,78.8,normal
1549,Luxembourg,Developed,78.7,normal
1550,Luxembourg,Developed,78.6,normal
1551,Luxembourg,Developed,78.3,normal
1552,Luxembourg,Developed,78.0,normal
1553,Luxembourg,Developed,77.8,normal
1554,Madagascar,Developing,65.5,normal
1555,Madagascar,Developing,65.1,normal
1556,Madagascar,Developing,64.7,normal
1557,Madagascar,Developing,64.3,normal
1558,Madagascar,Developing,63.8,normal
1559,Madagascar,Developing,63.3,normal
1560,Madagascar,Developing,62.8,normal
1561,Madagascar,Developing,62.3,normal
1562,Madagascar,Developing,61.9,normal
1563,Madagascar,Developing,61.4,normal
1564,Madagascar,Developing,69.0,normal
1565,Madagascar,Developing,64.0,normal
1566,Madagascar,Developing,59.9,normal
1567,Madagascar,Developing,59.3,normal
1568,Madagascar,Developing,58.7,normal
1569,Madagascar,Developing,57.9,short
1570,Malawi,Developing,58.3,short
1571,Malawi,Developing,57.6,short
1572,Malawi,Developing,56.7,short
1573,Malawi,Developing,55.3,short
1574,Malawi,Developing,54.1,short
1575,Malawi,Developing,52.9,short
1576,Malawi,Developing,51.5,short
1577,Malawi,Developing,50.0,short
1578,Malawi,Developing,48.5,short
1579,Malawi,Developing,47.1,short
1580,Malawi,Developing,46.0,short
1581,Malawi,Developing,45.1,short
1582,Malawi,Developing,44.6,short
1583,Malawi,Developing,44.0,short
1584,Malawi,Developing,43.5,short
1585,Malawi,Developing,43.1,short
1586,Malaysia,Developing,75.0,normal
1587,Malaysia,Developing,74.8,normal
1588,Malaysia,Developing,74.6,normal
1589,Malaysia,Developing,74.5,normal
1590,Malaysia,Developing,74.3,normal
1591,Malaysia,Developing,74.1,normal
1592,Malaysia,Developing,74.0,normal
1593,Malaysia,Developing,73.8,normal
1594,Malaysia,Developing,73.7,normal
1595,Malaysia,Developing,73.6,normal
1596,Malaysia,Developing,73.4,normal
1597,Malaysia,Developing,73.2,normal
1598,Malaysia,Developing,73.1,normal
1599,Malaysia,Developing,72.9,normal
1600,Malaysia,Developing,72.7,normal
1601,Malaysia,Developing,72.4,normal
1602,Maldives,Developing,78.5,long
1603,Maldives,Developing,78.2,long
1604,Maldives,Developing,77.9,long
1605,Maldives,Developing,77.6,long
1606,Maldives,Developing,77.3,long
1607,Maldives,Developing,76.7,long
1608,Maldives,Developing,76.3,long
1609,Maldives,Developing,75.9,long
1610,Maldives,Developing,75.4,normal
1611,Maldives,Developing,75.0,normal
1612,Maldives,Developing,74.3,normal
1613,Maldives,Developing,73.4,normal
1614,Maldives,Developing,72.7,normal
1615,Maldives,Developing,71.8,normal
1616,Maldives,Developing,78.0,long
1617,Maldives,Developing,69.6,normal
1618,Mali,Developing,58.2,short
1619,Mali,Developing,57.8,short
1620,Mali,Developing,57.3,short
1621,Mali,Developing,57.2,short
1622,Mali,Developing,56.8,short
1623,Mali,Developing,56.5,short
1624,Mali,Developing,56.0,short
1625,Mali,Developing,55.5,short
1626,Mali,Developing,55.0,short
1627,Mali,Developing,54.3,short
1628,Mali,Developing,53.6,short
1629,Mali,Developing,52.8,short
1630,Mali,Developing,52.0,short
1631,Mali,Developing,51.2,short
1632,Mali,Developing,55.0,short
1633,Mali,Developing,49.8,short
1634,Malta,Developed,81.7,normal
1635,Malta,Developed,81.4,normal
1636,Malta,Developed,81.1,normal
1637,Malta,Developed,81.0,normal
1638,Malta,Developed,87.0,long
1639,Malta,Developed,83.0,long
1640,Malta,Developed,82.0,normal
1641,Malta,Developed,80.0,normal
1642,Malta,Developed,79.6,normal
1643,Malta,Developed,79.3,normal
1644,Malta,Developed,79.0,normal
1645,Malta,Developed,78.7,normal
1646,Malta,Developed,78.5,normal
1647,Malta,Developed,78.2,normal
1648,Malta,Developed,77.8,normal
1649,Malta,Developed,77.5,normal
1650,Marshall Islands,Developing,,long
1651,Mauritania,Developing,63.1,normal
1652,Mauritania,Developing,63.0,normal
1653,Mauritania,Developing,62.7,normal
1654,Mauritania,Developing,62.5,normal
1655,Mauritania,Developing,62.2,normal
1656,Mauritania,Developing,62.0,normal
1657,Mauritania,Developing,61.7,normal
1658,Mauritania,Developing,61.4,normal
1659,Mauritania,Developing,61.2,normal
1660,Mauritania,Developing,69.0,normal
1661,Mauritania,Developing,66.0,normal
1662,Mauritania,Developing,64.0,normal
1663,Mauritania,Developing,63.0,normal
1664,Mauritania,Developing,62.0,normal
1665,Mauritania,Developing,61.0,normal
1666,Mauritania,Developing,60.0,normal
1667,Mauritius,Developing,74.6,normal
1668,Mauritius,Developing,74.2,normal
1669,Mauritius,Developing,74.1,normal
1670,Mauritius,Developing,73.9,normal
1671,Mauritius,Developing,73.6,normal
1672,Mauritius,Developing,73.3,normal
1673,Mauritius,Developing,72.8,normal
1674,Mauritius,Developing,72.7,normal
1675,Mauritius,Developing,72.9,normal
1676,Mauritius,Developing,71.8,normal
1677,Mauritius,Developing,72.1,normal
1678,Mauritius,Developing,71.9,normal
1679,Mauritius,Developing,71.5,normal
1680,Mauritius,Developing,71.5,normal
1681,Mauritius,Developing,71.5,normal
1682,Mauritius,Developing,71.0,normal
1683,Mexico,Developing,76.7,long
1684,Mexico,Developing,76.6,long
1685,Mexico,Developing,76.6,long
1686,Mexico,Developing,76.3,long
1687,Mexico,Developing,76.1,long
1688,Mexico,Developing,75.6,normal
1689,Mexico,Developing,75.7,normal
1690,Mexico,Developing,75.6,normal
1691,Mexico,Developing,76.0,long
1692,Mexico,Developing,75.8,long
1693,Mexico,Developing,75.3,normal
1694,Mexico,Developing,75.4,normal
1695,Mexico,Developing,75.0,normal
1696,Mexico,Developing,75.0,normal
1697,Mexico,Developing,75.0,normal
1698,Mexico,Developing,74.8,normal
1699,Micronesia (Federated States of),Developing,69.4,normal
1700,Micronesia (Federated States of),Developing,69.4,normal
1701,Micronesia (Federated States of),Developing,69.2,normal
1702,Micronesia (Federated States of),Developing,69.0,normal
1703,Micronesia (Federated States of),Developing,68.9,normal
1704,Micronesia (Federated States of),Developing,68.7,normal
1705,Micronesia (Federated States of),Developing,68.5,normal
1706,Micronesia (Federated States of),Developing,68.4,normal
1707,Micronesia (Federated States of),Developing,68.2,normal
1708,Micronesia (Federated States of),Developing,68.0,normal
1709,Micronesia (Federated States of),Developing,67.9,normal
1710,Micronesia (Federated States of),Developing,67.7,normal
1711,Micronesia (Federated States of),Developing,67.5,normal
1712,Micronesia (Federated States of),Developing,66.2,normal
1713,Micronesia (Federated States of),Developing,67.2,normal
1714,Micronesia (Federated States of),Developing,67.0,normal
1715,Monaco,Developing,,long
1716,Mongolia,Developing,68.8,normal
1717,Mongolia,Developing,68.4,normal
1718,Mongolia,Developing,68.1,normal
1719,Mongolia,Developing,67.8,normal
1720,Mongolia,Developing,67.3,normal
1721,Mongolia,Developing,66.3,normal
1722,Mongolia,Developing,66.9,normal
1723,Mongolia,Developing,67.4,normal
1724,Mongolia,Developing,65.9,normal
1725,Mongolia,Developing,65.0,normal
1726,Mongolia,Developing,64.5,normal
1727,Mongolia,Developing,64.0,normal
1728,Mongolia,Developing,64.0,normal
1729,Mongolia,Developing,63.8,normal
1730,Mongolia,Developing,63.2,normal
1731,Mongolia,Developing,62.8,normal
1732,Montenegro,Developing,76.1,long
1733,Montenegro,Developing,75.9,long
1734,Montenegro,Developing,75.8,long
1735,Montenegro,Developing,75.6,normal
1736,Montenegro,Developing,75.4,normal
1737,Montenegro,Developing,75.3,normal
1738,Montenegro,Developing,75.0,normal
1739,Montenegro,Developing,74.6,normal
1740,Montenegro,Developing,74.2,normal
1741,Montenegro,Developing,73.8,normal
1742,Montenegro,Developing,73.6,normal
1743,Montenegro,Developing,73.5,normal
1744,Montenegro,Developing,73.5,normal
1745,Montenegro,Developing,73.4,normal
1746,Montenegro,Developing,73.3,normal
1747,Montenegro,Developing,73.0,normal
1748,Morocco,Developing,74.3,normal
1749,Morocco,Developing,74.1,normal
1750,Morocco,Developing,73.9,normal
1751,Morocco,Developing,73.6,normal
1752,Morocco,Developing,73.3,normal
1753,Morocco,Developing,72.8,normal
1754,Morocco,Developing,72.3,normal
1755,Morocco,Developing,71.8,normal
1756,Morocco,Developing,71.4,normal
1757,Morocco,Developing,71.0,normal
1758,Morocco,Developing,77.0,long
1759,Morocco,Developing,72.0,normal
1760,Morocco,Developing,69.9,normal
1761,Morocco,Developing,69.5,normal
1762,Morocco,Developing,69.0,normal
1763,Morocco,Developing,68.6,normal
1764,Mozambique,Developing,57.6,short
1765,Mozambique,Developing,56.7,short
1766,Mozambique,Developing,55.3,short
1767,Mozambique,Developing,54.8,short
1768,Mozambique,Developing,54.3,short
1769,Mozambique,Developing,54.0,short
1770,Mozambique,Developing,53.8,short
1771,Mozambique,Developing,53.2,short
1772,Mozambique,Developing,52.1,short
1773,Mozambique,Developing,51.2,short
1774,Mozambique,Developing,58.0,short
1775,Mozambique,Developing,54.0,short
1776,Mozambique,Developing,51.0,short
1777,Mozambique,Developing,49.8,short
1778,Mozambique,Developing,49.5,short
1779,Mozambique,Developing,49.0,short
1780,Myanmar,Developing,66.6,normal
1781,Myanmar,Developing,66.4,normal
1782,Myanmar,Developing,66.2,normal
1783,Myanmar,Developing,65.9,normal
1784,Myanmar,Developing,65.6,normal
1785,Myanmar,Developing,65.4,normal
1786,Myanmar,Developing,65.2,normal
1787,Myanmar,Developing,59.2,normal
1788,Myanmar,Developing,64.5,normal
1789,Myanmar,Developing,64.2,normal
1790,Myanmar,Developing,63.9,normal
1791,Myanmar,Developing,63.5,normal
1792,Myanmar,Developing,63.2,normal
1793,Myanmar,Developing,62.8,normal
1794,Myanmar,Developing,62.5,normal
1795,Myanmar,Developing,62.1,normal
1796,Namibia,Developing,65.8,normal
1797,Namibia,Developing,65.9,normal
1798,Namibia,Developing,66.1,normal
1799,Namibia,Developing,65.8,normal
1800,Namibia,Developing,64.3,normal
1801,Namibia,Developing,63.0,normal
1802,Namibia,Developing,62.4,normal
1803,Namibia,Developing,61.7,normal
1804,Namibia,Developing,60.0,normal
1805,Namibia,Developing,57.0,short
1806,Namibia,Developing,55.1,short
1807,Namibia,Developing,54.7,short
1808,Namibia,Developing,55.0,short
1809,Namibia,Developing,55.7,short
1810,Namibia,Developing,56.5,short
1811,Namibia,Developing,57.4,short
1812,Nauru,Developing,,long
1813,Nepal,Developing,69.2,normal
1814,Nepal,Developing,69.6,normal
1815,Nepal,Developing,69.3,normal
1816,Nepal,Developing,68.9,normal
1817,Nepal,Developing,68.4,normal
1818,Nepal,Developing,68.0,normal
1819,Nepal,Developing,67.5,normal
1820,Nepal,Developing,67.0,normal
1821,Nepal,Developing,66.6,normal
1822,Nepal,Developing,66.0,normal
1823,Nepal,Developing,65.4,normal
1824,Nepal,Developing,64.7,normal
1825,Nepal,Developing,64.3,normal
1826,Nepal,Developing,63.1,normal
1827,Nepal,Developing,63.2,normal
1828,Nepal,Developing,62.5,normal
1829,Netherlands,Developed,81.9,normal
1830,Netherlands,Developed,81.7,normal
1831,Netherlands,Developed,81.4,normal
1832,Netherlands,Developed,81.1,normal
1833,Netherlands,Developed,81.1,normal
1834,Netherlands,Developed,88.0,long
1835,Netherlands,Developed,86.0,long
1836,Netherlands,Developed,83.0,long
1837,Netherlands,Developed,82.0,normal
1838,Netherlands,Developed,79.8,normal
1839,Netherlands,Developed,79.4,normal
1840,Netherlands,Developed,79.2,normal
1841,Netherlands,Developed,78.7,normal
1842,Netherlands,Developed,78.4,normal
1843,Netherlands,Developed,78.3,normal
1844,Netherlands,Developed,78.1,normal
1845,New Zealand,Developed,81.6,normal
1846,New Zealand,Developed,81.5,normal
1847,New Zealand,Developed,81.3,normal
1848,New Zealand,Developed,81.1,normal
1849,New Zealand,Developed,86.0,long
1850,New Zealand,Developed,89.0,long
1851,New Zealand,Developed,85.0,long
1852,New Zealand,Developed,81.0,normal
1853,New Zealand,Developed,81.0,normal
1854,New Zealand,Developed,79.9,normal
1855,New Zealand,Developed,79.9,normal
1856,New Zealand,Developed,79.2,normal
1857,New Zealand,Developed,79.1,normal
1858,New Zealand,Developed,78.7,normal
1859,New Zealand,Developed,78.5,normal
1860,New Zealand,Developed,78.6,normal
1861,Nicaragua,Developing,74.8,normal
1862,Nicaragua,Developing,74.5,normal
1863,Nicaragua,Developing,73.9,normal
1864,Nicaragua,Developing,73.9,normal
1865,Nicaragua,Developing,74.5,normal
1866,Nicaragua,Developing,73.2,normal
1867,Nicaragua,Developing,73.2,normal
1868,Nicaragua,Developing,72.5,normal
1869,Nicaragua,Developing,72.5,normal
1870,Nicaragua,Developing,73.0,normal
1871,Nicaragua,Developing,71.2,normal
1872,Nicaragua,Developing,71.0,normal
1873,Nicaragua,Developing,76.0,long
1874,Nicaragua,Developing,75.0,normal
1875,Nicaragua,Developing,73.0,normal
1876,Nicaragua,Developing,73.0,normal
1877,Niger,Developing,61.8,normal
1878,Niger,Developing,61.4,normal
1879,Niger,Developing,69.0,normal
1880,Niger,Developing,63.0,normal
1881,Niger,Developing,59.4,normal
1882,Niger,Developing,58.2,short
1883,Niger,Developing,57.1,short
1884,Niger,Developing,56.0,short
1885,Niger,Developing,55.2,short
1886,Niger,Developing,54.5,short
1887,Niger,Developing,53.7,short
1888,Niger,Developing,52.9,short
1889,Niger,Developing,52.1,short
1890,Niger,Developing,51.4,short
1891,Niger,Developing,56.0,short
1892,Niger,Developing,50.0,short
1893,Nigeria,Developing,54.5,short
1894,Nigeria,Developing,53.6,short
1895,Nigeria,Developing,53.2,short
1896,Nigeria,Developing,52.7,short
1897,Nigeria,Developing,52.3,short
1898,Nigeria,Developing,52.0,short
1899,Nigeria,Developing,51.6,short
1900,Nigeria,Developing,59.0,normal
1901,Nigeria,Developing,55.0,short
1902,Nigeria,Developing,49.8,short
1903,Nigeria,Developing,49.2,short
1904,Nigeria,Developing,48.5,short
1905,Nigeria,Developing,48.1,short
1906,Nigeria,Developing,47.7,short
1907,Nigeria,Developing,47.4,short
1908,Nigeria,Developing,47.1,short
1909,Niue,Developing,,long
1910,Norway,Developed,81.8,normal
1911,Norway,Developed,81.6,normal
1912,Norway,Developed,81.5,normal
1913,Norway,Developed,81.3,normal
1914,Norway,Developed,81.1,normal
1915,Norway,Developed,81.0,normal
1916,Norway,Developed,89.0,long
1917,Norway,Developed,86.0,long
1918,Norway,Developed,85.0,long
1919,Norway,Developed,84.0,long
1920,Norway,Developed,81.0,normal
1921,Norway,Developed,79.8,normal
1922,Norway,Developed,79.4,normal
1923,Norway,Developed,78.9,normal
1924,Norway,Developed,78.8,normal
1925,Norway,Developed,78.5,normal
1926,Oman,Developing,76.6,long
1927,Oman,Developing,76.4,long
1928,Oman,Developing,76.2,long
1929,Oman,Developing,76.0,long
1930,Oman,Developing,75.8,long
1931,Oman,Developing,75.6,normal
1932,Oman,Developing,75.4,normal
1933,Oman,Developing,75.2,normal
1934,Oman,Developing,74.9,normal
1935,Oman,Developing,74.7,normal
1936,Oman,Developing,74.3,normal
1937,Oman,Developing,74.0,normal
1938,Oman,Developing,73.6,normal
1939,Oman,Developing,73.3,normal
1940,Oman,Developing,72.9,normal
1941,Oman,Developing,72.6,normal
1942,Pakistan,Developing,66.4,normal
1943,Pakistan,Developing,66.2,normal
1944,Pakistan,Developing,66.0,normal
1945,Pakistan,Developing,65.7,normal
1946,Pakistan,Developing,65.5,normal
1947,Pakistan,Developing,65.1,normal
1948,Pakistan,Developing,64.8,normal
1949,Pakistan,Developing,64.6,normal
1950,Pakistan,Developing,64.4,normal
1951,Pakistan,Developing,64.2,normal
1952,Pakistan,Developing,62.9,normal
1953,Pakistan,Developing,63.7,normal
1954,Pakistan,Developing,63.5,normal
1955,Pakistan,Developing,63.2,normal
1956,Pakistan,Developing,63.0,normal
1957,Pakistan,Developing,62.8,normal
1958,Palau,Developing,,long
1959,Panama,Developing,77.8,long
1960,Panama,Developing,77.6,long
1961,Panama,Developing,77.5,long
1962,Panama,Developing,77.2,long
1963,Panama,Developing,77.3,long
1964,Panama,Developing,76.5,long
1965,Panama,Developing,76.8,long
1966,Panama,Developing,76.5,long
1967,Panama,Developing,76.4,long
1968,Panama,Developing,76.2,long
1969,Panama,Developing,75.8,long
1970,Panama,Developing,75.8,long
1971,Panama,Developing,75.5,normal
1972,Panama,Developing,75.7,normal
1973,Panama,Developing,75.5,normal
1974,Panama,Developing,75.7,normal
1975,Papua New Guinea,Developing,62.9,normal
1976,Papua New Guinea,Developing,62.7,normal
1977,Papua New Guinea,Developing,62.4,normal
1978,Papua New Guinea,Developing,62.2,normal
1979,Papua New Guinea,Developing,62.0,normal
1980,Papua New Guinea,Developing,61.8,normal
1981,Papua New Guinea,Developing,61.6,normal
1982,Papua New Guinea,Developing,61.4,normal
1983,Papua New Guinea,Developing,61.1,normal
1984,Papua New Guinea,Developing,68.0,normal
1985,Papua New Guinea,Developing,64.0,normal
1986,Papua New Guinea,Developing,59.9,normal
1987,Papua New Guinea,Developing,59.6,normal
1988,Papua New Guinea,Developing,59.3,normal
1989,Papua New Guinea,Developing,59.1,normal
1990,Papua New Guinea,Developing,58.9,normal
1991,Paraguay,Developing,74.0,normal
1992,Paraguay,Developing,73.9,normal
1993,Paraguay,Developing,73.8,normal
1994,Paraguay,Developing,73.6,normal
1995,Paraguay,Developing,73.4,normal
1996,Paraguay,Developing,73.2,normal
1997,Paraguay,Developing,73.0,normal
1998,Paraguay,Developing,72.7,normal
1999,Paraguay,Developing,72.5,normal
2000,Paraguay,Developing,72.3,normal
2001,Paraguay,Developing,72.1,normal
2002,Paraguay,Developing,71.9,normal
2003,Paraguay,Developing,71.7,normal
2004,Paraguay,Developing,71.5,normal
2005,Paraguay,Developing,71.2,normal
2006,Paraguay,Developing,79.0,long
2007,Peru,Developing,75.5,normal
2008,Peru,Developing,75.3,normal
2009,Peru,Developing,75.3,normal
2010,Peru,Developing,74.9,normal
2011,Peru,Developing,74.5,normal
2012,Peru,Developing,73.7,normal
2013,Peru,Developing,73.8,normal
2014,Peru,Developing,73.9,normal
2015,Peru,Developing,74.0,normal
2016,Peru,Developing,74.2,normal
2017,Peru,Developing,72.8,normal
2018,Peru,Developing,72.2,normal
2019,Peru,Developing,72.1,normal
2020,Peru,Developing,72.6,normal
2021,Peru,Developing,72.4,normal
2022,Peru,Developing,71.4,normal
2023,Philippines,Developing,68.5,normal
2024,Philippines,Developing,68.4,normal
2025,Philippines,Developing,68.1,normal
2026,Philippines,Developing,68.1,normal
2027,Philippines,Developing,68.0,normal
2028,Philippines,Developing,67.9,normal
2029,Philippines,Developing,68.0,normal
2030,Philippines,Developing,67.5,normal
2031,Philippines,Developing,67.5,normal
2032,Philippines,Developing,67.3,normal
2033,Philippines,Developing,67.0,normal
2034,Philippines,Developing,67.3,normal
2035,Philippines,Developing,67.2,normal
2036,Philippines,Developing,66.8,normal
2037,Philippines,Developing,66.8,normal
2038,Philippines,Developing,66.8,normal
2039,Poland,Developed,77.5,normal
2040,Poland,Developed,77.3,normal
2041,Poland,Developed,77.1,normal
2042,Poland,Developed,76.8,normal
2043,Poland,Developed,76.7,normal
2044,Poland,Developed,76.3,normal
2045,Poland,Developed,75.7,short
2046,Poland,Developed,75.5,short
2047,Poland,Developed,75.3,short
2048,Poland,Developed,75.2,short
2049,Poland,Developed,75.0,short
2050,Poland,Developed,74.9,short
2051,Poland,Developed,74.7,short
2052,Poland,Developed,74.5,short
2053,Poland,Developed,74.2,short
2054,Poland,Developed,73.7,short
2055,Portugal,Developed,81.1,normal
2056,Portugal,Developed,89.0,long
2057,Portugal,Developed,86.0,long
2058,Portugal,Developed,83.0,long
2059,Portugal,Developed,82.0,normal
2060,Portugal,Developed,79.6,normal
2061,Portugal,Developed,79.3,normal
2062,Portugal,Developed,79.0,normal
2063,Portugal,Developed,78.7,normal
2064,Portugal,Developed,78.5,normal
2065,Portugal,Developed,77.7,normal
2066,Portugal,Developed,78.0,normal
2067,Portugal,Developed,77.3,normal
2068,Portugal,Developed,77.2,normal
2069,Portugal,Developed,76.9,normal
2070,Portugal,Developed,76.6,normal
2071,Qatar,Developing,78.2,long
2072,Qatar,Developing,78.1,long
2073,Qatar,Developing,77.9,long
2074,Qatar,Developing,77.8,long
2075,Qatar,Developing,77.5,long
2076,Qatar,Developing,77.3,long
2077,Qatar,Developing,77.0,long
2078,Qatar,Developing,76.8,long
2079,Qatar,Developing,76.7,long
2080,Qatar,Developing,76.6,long
2081,Qatar,Developing,76.6,long
2082,Qatar,Developing,76.6,long
2083,Qatar,Developing,76.5,long
2084,Qatar,Developing,76.4,long
2085,Qatar,Developing,76.3,long
2086,Qatar,Developing,76.2,long
2087,Republic of Korea,Developing,82.3,long
2088,Republic of Korea,Developing,82.0,long
2089,Republic of Korea,Developing,81.7,long
2090,Republic of Korea,Developing,81.2,long
2091,Republic of Korea,Developing,81.1,long
2092,Republic of Korea,Developing,87.0,long
2093,Republic of Korea,Developing,86.0,long
2094,Republic of Korea,Developing,83.0,long
2095,Republic of Korea,Developing,79.8,long
2096,Republic of Korea,Developing,79.4,long
2097,Republic of Korea,Developing,78.7,long
2098,Republic of Korea,Developing,78.2,long
2099,Republic of Korea,Developing,77.6,long
2100,Republic of Korea,Developing,77.1,long
2101,Republic of Korea,Developing,76.7,long
2102,Republic of Korea,Developing,76.0,long
2103,Republic of Moldova,Developing,72.1,normal
2104,Republic of Moldova,Developing,71.8,normal
2105,Republic of Moldova,Developing,71.7,normal
2106,Republic of Moldova,Developing,79.0,long
2107,Republic of Moldova,Developing,77.0,long
2108,Republic of Moldova,Developing,68.8,normal
2109,Republic of Moldova,Developing,69.0,normal
2110,Republic of Moldova,Developing,68.9,normal
2111,Republic of Moldova,Developing,68.3,normal
2112,Republic of Moldova,Developing,68.0,normal
2113,Republic of Moldova,Developing,67.3,normal
2114,Republic of Moldova,Developing,68.0,normal
2115,Republic of Moldova,Developing,67.6,normal
2116,Republic of Moldova,Developing,67.5,normal
2117,Republic of Moldova,Developing,67.6,normal
2118,Republic of Moldova,Developing,67.1,normal
2119,Romania,Developed,75.0,short
2120,Romania,Developed,74.8,short
2121,Romania,Developed,74.6,short
2122,Romania,Developed,74.4,short
2123,Romania,Developed,74.3,short
2124,Romania,Developed,73.4,short
2125,Romania,Developed,73.1,short
2126,Romania,Developed,73.1,short
2127,Romania,Developed,72.9,short
2128,Romania,Developed,72.5,short
2129,Romania,Developed,71.9,short
2130,Romania,Developed,71.7,short
2131,Romania,Developed,71.1,short
2132,Romania,Developed,77.0,normal
2133,Romania,Developed,78.0,normal
2134,Romania,Developed,77.0,normal
2135,Russian Federation,Developing,75.0,normal
2136,Russian Federation,Developing,73.0,normal
2137,Russian Federation,Developing,70.0,normal
2138,Russian Federation,Developing,69.6,normal
2139,Russian Federation,Developing,69.4,normal
2140,Russian Federation,Developing,68.4,normal
2141,Russian Federation,Developing,68.2,normal
2142,Russian Federation,Developing,67.5,normal
2143,Russian Federation,Developing,67.3,normal
2144,Russian Federation,Developing,66.4,normal
2145,Russian Federation,Developing,65.0,normal
2146,Russian Federation,Developing,64.9,normal
2147,Russian Federation,Developing,64.6,normal
2148,Russian Federation,Developing,64.8,normal
2149,Russian Federation,Developing,65.1,normal
2150,Russian Federation,Developing,65.0,normal
2151,Rwanda,Developing,66.1,normal
2152,Rwanda,Developing,65.7,normal
2153,Rwanda,Developing,65.2,normal
2154,Rwanda,Developing,64.6,normal
2155,Rwanda,Developing,63.8,normal
2156,Rwanda,Developing,62.8,normal
2157,Rwanda,Developing,61.0,normal
2158,Rwanda,Developing,68.0,normal
2159,Rwanda,Developing,59.6,normal
2160,Rwanda,Developing,57.6,short
2161,Rwanda,Developing,55.3,short
2162,Rwanda,Developing,53.4,short
2163,Rwanda,Developing,52.0,short
2164,Rwanda,Developing,57.0,short
2165,Rwanda,Developing,48.6,short
2166,Rwanda,Developing,48.3,short
2167,Saint Kitts and Nevis,Developing,,long
2168,Saint Lucia,Developing,75.2,normal
2169,Saint Lucia,Developing,75.0,normal
2170,Saint Lucia,Developing,74.8,normal
2171,Saint Lucia,Developing,74.7,normal
2172,Saint Lucia,Developing,74.6,normal
2173,Saint Lucia,Developing,74.2,normal
2174,Saint Lucia,Developing,74.3,normal
2175,Saint Lucia,Developing,74.1,normal
2176,Saint Lucia,Developing,73.9,normal
2177,Saint Lucia,Developing,73.5,normal
2178,Saint Lucia,Developing,73.1,normal
2179,Saint Lucia,Developing,72.6,normal
2180,Saint Lucia,Developing,72.2,normal
2181,Saint Lucia,Developing,72.0,normal
2182,Saint Lucia,Developing,71.8,normal
2183,Saint Lucia,Developing,71.6,normal
2184,Saint Vincent and the Grenadines,Developing,73.2,normal
2185,Saint Vincent and the Grenadines,Developing,73.1,normal
2186,Saint Vincent and the Grenadines,Developing,72.7,normal
